Week_end,Indicator,High_industry,Value
2021-05-23,Number of paid jobs - 6 days,A Primary,36480
2021-05-23,Number of paid jobs - 6 days,B Goods Producing,269290
2021-05-23,Number of paid jobs - 6 days,C Services,518770
2021-05-23,Number of paid jobs - 6 days,Z No Match,43550
2021-05-23,Weekly earnings - median - 6 days,Total,929.25
2021-05-23,Weekly earnings - median - 6 days,A Primary,911.28
2021-05-23,Weekly earnings - median - 6 days,B Goods Producing,1135.09
2021-05-23,Weekly earnings - median - 6 days,C Services,847.95
2021-05-23,Weekly earnings - median - 6 days,Z No Match,694.1
2021-05-23,Weekly earnings - upper quartile - 6 days,Total,1254.41
2021-05-23,Weekly earnings - upper quartile - 6 days,A Primary,1200
2021-05-23,Weekly earnings - upper quartile - 6 days,B Goods Producing,1471.17
2021-05-23,Weekly earnings - upper quartile - 6 days,C Services,1143.98
2021-05-23,Weekly earnings - upper quartile - 6 days,Z No Match,970.21
2021-05-23,Weekly earnings - lower quartile - 6 days,Total,600
2021-05-23,Weekly earnings - lower quartile - 6 days,A Primary,600
2021-05-23,Weekly earnings - lower quartile - 6 days,B Goods Producing,872.3
2021-05-23,Weekly earnings - lower quartile - 6 days,C Services,460
2021-05-23,Weekly earnings - lower quartile - 6 days,Z No Match,516.83
2021-05-30,Number of paid jobs - 6 days,Total,859300
2021-05-30,Number of paid jobs - 6 days,A Primary,35800
2021-05-30,Number of paid jobs - 6 days,B Goods Producing,267080
2021-05-30,Number of paid jobs - 6 days,C Services,515630
2021-05-30,Number of paid jobs - 6 days,Z No Match,40800
2021-05-30,Weekly earnings - median - 6 days,Total,928.4
2021-05-30,Weekly earnings - median - 6 days,A Primary,914.13
2021-05-30,Weekly earnings - median - 6 days,B Goods Producing,1128
2021-05-30,Weekly earnings - median - 6 days,C Services,851.25
2021-05-30,Weekly earnings - median - 6 days,Z No Match,604.8
2021-05-30,Weekly earnings - upper quartile - 6 days,Total,1258.81
2021-05-30,Weekly earnings - upper quartile - 6 days,A Primary,1204.88
2021-05-30,Weekly earnings - upper quartile - 6 days,B Goods Producing,1462.28
2021-05-30,Weekly earnings - upper quartile - 6 days,C Services,1153.85
2021-05-30,Weekly earnings - upper quartile - 6 days,Z No Match,885.68
2021-05-30,Weekly earnings - lower quartile - 6 days,Total,585
2021-05-30,Weekly earnings - lower quartile - 6 days,A Primary,597.38
2021-05-30,Weekly earnings - lower quartile - 6 days,B Goods Producing,867.86
2021-05-30,Weekly earnings - lower quartile - 6 days,C Services,463.4
2021-05-30,Weekly earnings - lower quartile - 6 days,Z No Match,332.98
2021-06-06,Number of paid jobs - 6 days,Total,863640
2021-06-06,Number of paid jobs - 6 days,A Primary,36060
2021-06-06,Number of paid jobs - 6 days,B Goods Producing,269030
2021-06-06,Number of paid jobs - 6 days,C Services,516040
2021-06-06,Number of paid jobs - 6 days,Z No Match,42500
2021-06-06,Weekly earnings - median - 6 days,Total,931.6
2021-06-06,Weekly earnings - median - 6 days,A Primary,935.9
2021-06-06,Weekly earnings - median - 6 days,B Goods Producing,1120
2021-06-06,Weekly earnings - median - 6 days,C Services,852.32
2021-06-06,Weekly earnings - median - 6 days,Z No Match,687.74
2021-06-06,Weekly earnings - upper quartile - 6 days,Total,1252.18
2021-06-06,Weekly earnings - upper quartile - 6 days,A Primary,1230.77
2021-06-06,Weekly earnings - upper quartile - 6 days,B Goods Producing,1443.57
2021-06-06,Weekly earnings - upper quartile - 6 days,C Services,1153.85
2021-06-06,Weekly earnings - upper quartile - 6 days,Z No Match,961.85
2021-06-06,Weekly earnings - lower quartile - 6 days,Total,600
2021-06-06,Weekly earnings - lower quartile - 6 days,A Primary,619.88
2021-06-06,Weekly earnings - lower quartile - 6 days,B Goods Producing,862.5
2021-06-06,Weekly earnings - lower quartile - 6 days,C Services,463.28
2021-06-06,Weekly earnings - lower quartile - 6 days,Z No Match,506.19
2021-06-13,Number of paid jobs - 6 days,Total,862800
2021-06-13,Number of paid jobs - 6 days,A Primary,35680
2021-06-13,Number of paid jobs - 6 days,B Goods Producing,271870
2021-06-13,Number of paid jobs - 6 days,C Services,518070
2021-06-13,Number of paid jobs - 6 days,Z No Match,37170
2021-06-13,Weekly earnings - median - 6 days,Total,946.8
2021-06-13,Weekly earnings - median - 6 days,A Primary,955.99
2021-06-13,Weekly earnings - median - 6 days,B Goods Producing,1136.64
2021-06-13,Weekly earnings - median - 6 days,C Services,869.29
2021-06-13,Weekly earnings - median - 6 days,Z No Match,484.8
2021-06-13,Weekly earnings - upper quartile - 6 days,Total,1275.42
2021-06-13,Weekly earnings - upper quartile - 6 days,A Primary,1250
2021-06-13,Weekly earnings - upper quartile - 6 days,B Goods Producing,1472
2021-06-13,Weekly earnings - upper quartile - 6 days,C Services,1170.4
2021-06-13,Weekly earnings - upper quartile - 6 days,Z No Match,788.93
2021-06-13,Weekly earnings - lower quartile - 6 days,Total,594
2021-06-13,Weekly earnings - lower quartile - 6 days,A Primary,625
2021-06-13,Weekly earnings - lower quartile - 6 days,B Goods Producing,880
2021-06-13,Weekly earnings - lower quartile - 6 days,C Services,480
2021-06-13,Weekly earnings - lower quartile - 6 days,Z No Match,250.14
2021-06-20,Number of paid jobs - 6 days,Total,857640
2021-06-20,Number of paid jobs - 6 days,A Primary,35120
2021-06-20,Number of paid jobs - 6 days,B Goods Producing,269690
2021-06-20,Number of paid jobs - 6 days,C Services,516600
2021-06-20,Number of paid jobs - 6 days,Z No Match,36230
2021-06-20,Weekly earnings - median - 6 days,Total,923.59
2021-06-20,Weekly earnings - median - 6 days,A Primary,902.89
2021-06-20,Weekly earnings - median - 6 days,B Goods Producing,1126.25
2021-06-20,Weekly earnings - median - 6 days,C Services,850
2021-06-20,Weekly earnings - median - 6 days,Z No Match,380.11
2021-06-20,Weekly earnings - upper quartile - 6 days,Total,1251.02
2021-06-20,Weekly earnings - upper quartile - 6 days,A Primary,1185.54
2021-06-20,Weekly earnings - upper quartile - 6 days,B Goods Producing,1465.87
2021-06-20,Weekly earnings - upper quartile - 6 days,C Services,1150
2021-06-20,Weekly earnings - upper quartile - 6 days,Z No Match,652.09
2021-06-20,Weekly earnings - lower quartile - 6 days,Total,565.34
2021-06-20,Weekly earnings - lower quartile - 6 days,A Primary,581.18
2021-06-20,Weekly earnings - lower quartile - 6 days,B Goods Producing,868.77
2021-06-20,Weekly earnings - lower quartile - 6 days,C Services,464
2021-06-20,Weekly earnings - lower quartile - 6 days,Z No Match,164.17
2021-06-27,Number of paid jobs - 6 days,Total,854430
2021-06-27,Number of paid jobs - 6 days,A Primary,35270
2021-06-27,Number of paid jobs - 6 days,B Goods Producing,267510
2021-06-27,Number of paid jobs - 6 days,C Services,517260
2021-06-27,Number of paid jobs - 6 days,Z No Match,34380
2021-06-27,Weekly earnings - median - 6 days,Total,928.28
2021-06-27,Weekly earnings - median - 6 days,A Primary,918.64
2021-06-27,Weekly earnings - median - 6 days,B Goods Producing,1134
2021-06-27,Weekly earnings - median - 6 days,C Services,850
2021-06-27,Weekly earnings - median - 6 days,Z No Match,546
2021-06-27,Weekly earnings - upper quartile - 6 days,Total,1260
2021-06-27,Weekly earnings - upper quartile - 6 days,A Primary,1213.18
2021-06-27,Weekly earnings - upper quartile - 6 days,B Goods Producing,1480
2021-06-27,Weekly earnings - upper quartile - 6 days,C Services,1150.61
2021-06-27,Weekly earnings - upper quartile - 6 days,Z No Match,802.54
2021-06-27,Weekly earnings - lower quartile - 6 days,Total,584.16
2021-06-27,Weekly earnings - lower quartile - 6 days,A Primary,605.03
2021-06-27,Weekly earnings - lower quartile - 6 days,B Goods Producing,869.37
2021-06-27,Weekly earnings - lower quartile - 6 days,C Services,469.77
2021-06-27,Weekly earnings - lower quartile - 6 days,Z No Match,300
2021-07-04,Number of paid jobs - 6 days,Total,855800
2021-07-04,Number of paid jobs - 6 days,A Primary,34140
2021-07-04,Number of paid jobs - 6 days,B Goods Producing,265750
2021-07-04,Number of paid jobs - 6 days,C Services,513060
2021-07-04,Number of paid jobs - 6 days,Z No Match,42850
2021-07-04,Weekly earnings - median - 6 days,Total,929.33
2021-07-04,Weekly earnings - median - 6 days,A Primary,942.31
2021-07-04,Weekly earnings - median - 6 days,B Goods Producing,1125
2021-07-04,Weekly earnings - median - 6 days,C Services,851
2021-07-04,Weekly earnings - median - 6 days,Z No Match,628.69
2021-07-04,Weekly earnings - upper quartile - 6 days,Total,1260
2021-07-04,Weekly earnings - upper quartile - 6 days,A Primary,1250
2021-07-04,Weekly earnings - upper quartile - 6 days,B Goods Producing,1468.56
2021-07-04,Weekly earnings - upper quartile - 6 days,C Services,1153.85
2021-07-04,Weekly earnings - upper quartile - 6 days,Z No Match,908.95
2021-07-04,Weekly earnings - lower quartile - 6 days,Total,589
2021-07-04,Weekly earnings - lower quartile - 6 days,A Primary,608.85
2021-07-04,Weekly earnings - lower quartile - 6 days,B Goods Producing,864
2021-07-04,Weekly earnings - lower quartile - 6 days,C Services,466.35
2021-07-04,Weekly earnings - lower quartile - 6 days,Z No Match,415.67
2021-07-11,Number of paid jobs - 6 days,Total,853770
2021-07-11,Number of paid jobs - 6 days,A Primary,34960
2021-07-11,Number of paid jobs - 6 days,B Goods Producing,268010
2021-07-11,Number of paid jobs - 6 days,C Services,516490
2021-07-11,Number of paid jobs - 6 days,Z No Match,34310
2021-07-11,Weekly earnings - median - 6 days,Total,929.5
2021-07-11,Weekly earnings - median - 6 days,A Primary,941.19
2021-07-11,Weekly earnings - median - 6 days,B Goods Producing,1133.84
2021-07-11,Weekly earnings - median - 6 days,C Services,851.2
2021-07-11,Weekly earnings - median - 6 days,Z No Match,391.03
2021-07-11,Weekly earnings - upper quartile - 6 days,Total,1260.81
2021-07-11,Weekly earnings - upper quartile - 6 days,A Primary,1235.37
2021-07-11,Weekly earnings - upper quartile - 6 days,B Goods Producing,1471.84
2021-07-11,Weekly earnings - upper quartile - 6 days,C Services,1153.85
2021-07-11,Weekly earnings - upper quartile - 6 days,Z No Match,665.78
2021-07-11,Weekly earnings - lower quartile - 6 days,Total,570
2021-07-11,Weekly earnings - lower quartile - 6 days,A Primary,620.57
2021-07-11,Weekly earnings - lower quartile - 6 days,B Goods Producing,870
2021-07-11,Weekly earnings - lower quartile - 6 days,C Services,468.05
2021-07-11,Weekly earnings - lower quartile - 6 days,Z No Match,168.22
2021-07-18,Number of paid jobs - 6 days,Total,835600
2021-07-18,Number of paid jobs - 6 days,A Primary,34110
2021-07-18,Number of paid jobs - 6 days,B Goods Producing,260310
2021-07-18,Number of paid jobs - 6 days,C Services,504930
2021-07-18,Number of paid jobs - 6 days,Z No Match,36250
2021-07-18,Weekly earnings - median - 6 days,Total,934.89
2021-07-18,Weekly earnings - median - 6 days,A Primary,913
2021-07-18,Weekly earnings - median - 6 days,B Goods Producing,1134
2021-07-18,Weekly earnings - median - 6 days,C Services,860
2021-07-18,Weekly earnings - median - 6 days,Z No Match,553.69
2021-07-18,Weekly earnings - upper quartile - 6 days,Total,1262.85
2021-07-18,Weekly earnings - upper quartile - 6 days,A Primary,1200
2021-07-18,Weekly earnings - upper quartile - 6 days,B Goods Producing,1471.15
2021-07-18,Weekly earnings - upper quartile - 6 days,C Services,1155.06
2021-07-18,Weekly earnings - upper quartile - 6 days,Z No Match,802.22
2021-07-18,Weekly earnings - lower quartile - 6 days,Total,590.7
2021-07-18,Weekly earnings - lower quartile - 6 days,A Primary,592.32
2021-07-18,Weekly earnings - lower quartile - 6 days,B Goods Producing,871.62
2021-07-18,Weekly earnings - lower quartile - 6 days,C Services,487.62
2021-07-18,Weekly earnings - lower quartile - 6 days,Z No Match,315.49
2021-07-25,Number of paid jobs - 6 days,Total,856440
2021-07-25,Number of paid jobs - 6 days,A Primary,34720
2021-07-25,Number of paid jobs - 6 days,B Goods Producing,268590
2021-07-25,Number of paid jobs - 6 days,C Services,509830
2021-07-25,Number of paid jobs - 6 days,Z No Match,43290
2021-07-25,Weekly earnings - median - 6 days,Total,942.72
2021-07-25,Weekly earnings - median - 6 days,A Primary,951.39
2021-07-25,Weekly earnings - median - 6 days,B Goods Producing,1135.74
2021-07-25,Weekly earnings - median - 6 days,C Services,861.65
2021-07-25,Weekly earnings - median - 6 days,Z No Match,703.77
2021-07-25,Weekly earnings - upper quartile - 6 days,Total,1274.22
2021-07-25,Weekly earnings - upper quartile - 6 days,A Primary,1254.12
2021-07-25,Weekly earnings - upper quartile - 6 days,B Goods Producing,1485
2021-07-25,Weekly earnings - upper quartile - 6 days,C Services,1160
2021-07-25,Weekly earnings - upper quartile - 6 days,Z No Match,975.02
2021-07-25,Weekly earnings - lower quartile - 6 days,Total,605.4
2021-07-25,Weekly earnings - lower quartile - 6 days,A Primary,614.36
2021-07-25,Weekly earnings - lower quartile - 6 days,B Goods Producing,867.86
2021-07-25,Weekly earnings - lower quartile - 6 days,C Services,480.4
2021-07-25,Weekly earnings - lower quartile - 6 days,Z No Match,532.21
2021-08-01,Number of paid jobs - 6 days,Total,838800
2021-08-01,Number of paid jobs - 6 days,A Primary,34660
2021-08-01,Number of paid jobs - 6 days,B Goods Producing,263720
2021-08-01,Number of paid jobs - 6 days,C Services,505450
2021-08-01,Number of paid jobs - 6 days,Z No Match,34970
2021-08-01,Weekly earnings - median - 6 days,Total,929
2021-08-01,Weekly earnings - median - 6 days,A Primary,924
2021-08-01,Weekly earnings - median - 6 days,B Goods Producing,1128.08
2021-08-01,Weekly earnings - median - 6 days,C Services,850.5
2021-08-01,Weekly earnings - median - 6 days,Z No Match,534.37
2021-08-01,Weekly earnings - upper quartile - 6 days,Total,1261.86
2021-08-01,Weekly earnings - upper quartile - 6 days,A Primary,1224.28
2021-08-01,Weekly earnings - upper quartile - 6 days,B Goods Producing,1470
2021-08-01,Weekly earnings - upper quartile - 6 days,C Services,1153.85
2021-08-01,Weekly earnings - upper quartile - 6 days,Z No Match,780.67
2021-08-01,Weekly earnings - lower quartile - 6 days,Total,560
2021-08-01,Weekly earnings - lower quartile - 6 days,A Primary,599.11
2021-08-01,Weekly earnings - lower quartile - 6 days,B Goods Producing,863.77
2021-08-01,Weekly earnings - lower quartile - 6 days,C Services,446.43
2021-08-01,Weekly earnings - lower quartile - 6 days,Z No Match,192.31
2021-08-08,Number of paid jobs - 6 days,Total,842950
2021-08-08,Number of paid jobs - 6 days,A Primary,33550
2021-08-08,Number of paid jobs - 6 days,B Goods Producing,266240
2021-08-08,Number of paid jobs - 6 days,C Services,510960
2021-08-08,Number of paid jobs - 6 days,Z No Match,32200
2021-08-08,Weekly earnings - median - 6 days,Total,932.75
2021-08-08,Weekly earnings - median - 6 days,A Primary,923.08
2021-08-08,Weekly earnings - median - 6 days,B Goods Producing,1136.98
2021-08-08,Weekly earnings - median - 6 days,C Services,850.99
2021-08-08,Weekly earnings - median - 6 days,Z No Match,367.86
2021-08-08,Weekly earnings - upper quartile - 6 days,Total,1265.6
2021-08-08,Weekly earnings - upper quartile - 6 days,A Primary,1226
2021-08-08,Weekly earnings - upper quartile - 6 days,B Goods Producing,1474.24
2021-08-08,Weekly earnings - upper quartile - 6 days,C Services,1153.85
2021-08-08,Weekly earnings - upper quartile - 6 days,Z No Match,693
2021-08-08,Weekly earnings - lower quartile - 6 days,Total,560.7
2021-08-08,Weekly earnings - lower quartile - 6 days,A Primary,593.2
2021-08-08,Weekly earnings - lower quartile - 6 days,B Goods Producing,874
2021-08-08,Weekly earnings - lower quartile - 6 days,C Services,452
2021-08-08,Weekly earnings - lower quartile - 6 days,Z No Match,160.12
2021-08-15,Number of paid jobs - 6 days,Total,851060
2021-08-15,Number of paid jobs - 6 days,A Primary,34020
2021-08-15,Number of paid jobs - 6 days,B Goods Producing,262900
2021-08-15,Number of paid jobs - 6 days,C Services,515950
2021-08-15,Number of paid jobs - 6 days,Z No Match,38190
2021-08-15,Weekly earnings - median - 6 days,Total,933.61
2021-08-15,Weekly earnings - median - 6 days,A Primary,941.6
2021-08-15,Weekly earnings - median - 6 days,B Goods Producing,1137.84
2021-08-15,Weekly earnings - median - 6 days,C Services,851.2
2021-08-15,Weekly earnings - median - 6 days,Z No Match,640
2021-08-15,Weekly earnings - upper quartile - 6 days,Total,1264.14
2021-08-15,Weekly earnings - upper quartile - 6 days,A Primary,1244.72
2021-08-15,Weekly earnings - upper quartile - 6 days,B Goods Producing,1480
2021-08-15,Weekly earnings - upper quartile - 6 days,C Services,1153.85
2021-08-15,Weekly earnings - upper quartile - 6 days,Z No Match,869.44
2021-08-15,Weekly earnings - lower quartile - 6 days,Total,576.92
2021-08-15,Weekly earnings - lower quartile - 6 days,A Primary,619.5
2021-08-15,Weekly earnings - lower quartile - 6 days,B Goods Producing,874.29
2021-08-15,Weekly earnings - lower quartile - 6 days,C Services,451
2021-08-15,Weekly earnings - lower quartile - 6 days,Z No Match,307.94
2021-08-22,Number of paid jobs - 6 days,Total,854310
