Table_Number,Table_name,Table_sub_name,Breakdown,Section,Units,Value,Time_Period
Ripanga 16,Ngā ritenga mahi pāmu tīpoka,I roto i te tau i mutu ake i te 30 Hune 2022,"Ngā tana raima, dolomite hoki i hoatu",Tapeke o ngā pāmu Māori,Tau,13100,2022
Ripanga 16,Ngā ritenga mahi pāmu tīpoka,I roto i te tau i mutu ake i te 30 Hune 2022,"Ngā tana raima, dolomite hoki i hoatu",Tapeke o ngā pāmu o Aotearoa huia katoatia,Tau,1287300,2022
Ripanga 16,Ngā ritenga mahi pāmu tīpoka,I roto i te tau i mutu ake i te 30 Hune 2022,"Ngā tana raima, dolomite hoki i hoatu",Te wāhanga ki ngā pāmu Māori o te katoa o Aotearoa,Ōrau,1,2022
Ripanga 16,Ngā ritenga mahi pāmu tīpoka,I roto i te tau i mutu ake i te 30 Hune 2022,"Ngā tana raima, dolomite hoki i hoatu",Toharite mā ia heketea pārae pātītī i Ngā pāmu Māori,Tau,0.05,2022
Ripanga 16,Ngā ritenga mahi pāmu tīpoka,I roto i te tau i mutu ake i te 30 Hune 2022,"Ngā tana raima, dolomite hoki i hoatu",Toharite mā ia heketea pārae pātītī i Ngā pāmu o Aotearoa,Tau,0.18,2022
Ripanga 16,Ngā ritenga mahi pāmu tīpoka,I roto i te tau i mutu ake i te 30 Hune 2022,Ngā heketea karaihe i whakahoutia,Tapeke o ngā pāmu Māori,Tau,6900,2022
Ripanga 16,Ngā ritenga mahi pāmu tīpoka,I roto i te tau i mutu ake i te 30 Hune 2022,Ngā heketea karaihe i whakahoutia,Tapeke o ngā pāmu o Aotearoa huia katoatia,Tau,354200,2022
Ripanga 16,Ngā ritenga mahi pāmu tīpoka,I roto i te tau i mutu ake i te 30 Hune 2022,Ngā heketea karaihe i whakahoutia,Te wāhanga ki ngā pāmu Māori o te katoa o Aotearoa,Ōrau,1.9,2022
Ripanga 16,Ngā ritenga mahi pāmu tīpoka,I roto i te tau i mutu ake i te 30 Hune 2022,Ngā heketea karaihe i whakahoutia,Toharite mā ia heketea pārae pātītī i Ngā pāmu Māori,Ōrau,2.4,2022
Ripanga 16,Ngā ritenga mahi pāmu tīpoka,I roto i te tau i mutu ake i te 30 Hune 2022,Ngā heketea karaihe i whakahoutia,Toharite mā ia heketea pārae pātītī i Ngā pāmu o Aotearoa,Ōrau,5,2022
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Te whakamahinga whenua,Pārae pātītī ,Ngā heketea,308325,2017
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Te whakamahinga whenua,Pārae pātītī ,Ngā heketea,276942,2018
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Te whakamahinga whenua,Pārae pātītī ,Ngā heketea,293452,2019
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Te whakamahinga whenua,Pārae pātītī ,Ngā heketea,294904,2020
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Te whakamahinga whenua,Pārae pātītī ,Ngā heketea,297671,2021
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Te whakamahinga whenua,Pārae pātītī ,Ngā heketea,283956,2022
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Te whakamahinga whenua,"E whakamahia ana te wī me te danthonia hei whāngai kararehe (ahakoa i ruia he karaihe ki runga, kāore rānei)",Ngā heketea,42304,2017
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Te whakamahinga whenua,"E whakamahia ana te wī me te danthonia hei whāngai kararehe (ahakoa i ruia he karaihe ki runga, kāore rānei)",Ngā heketea,28306,2018
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Te whakamahinga whenua,"E whakamahia ana te wī me te danthonia hei whāngai kararehe (ahakoa i ruia he karaihe ki runga, kāore rānei)",Ngā heketea,54119,2019
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Te whakamahinga whenua,"E whakamahia ana te wī me te danthonia hei whāngai kararehe (ahakoa i ruia he karaihe ki runga, kāore rānei)",Ngā heketea,40559,2020
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Te whakamahinga whenua,"E whakamahia ana te wī me te danthonia hei whāngai kararehe (ahakoa i ruia he karaihe ki runga, kāore rānei)",Ngā heketea,44220,2021
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Te whakamahinga whenua,"E whakamahia ana te wī me te danthonia hei whāngai kararehe (ahakoa i ruia he karaihe ki runga, kāore rānei)",Ngā heketea,40682,2022
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Te whakamahinga whenua,Ngā whenua whakatupu kai me ngā whenua i whakarite hei whakatupu kai kei roto hoki ngā wāhi e taupokina ana me ngā whenua huawhenua),Ngā heketea,3645,2017
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Te whakamahinga whenua,Ngā whenua whakatupu kai me ngā whenua i whakarite hei whakatupu kai kei roto hoki ngā wāhi e taupokina ana me ngā whenua huawhenua),Ngā heketea,3733,2018
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Te whakamahinga whenua,Ngā whenua whakatupu kai me ngā whenua i whakarite hei whakatupu kai kei roto hoki ngā wāhi e taupokina ana me ngā whenua huawhenua),Ngā heketea,3845,2019
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Te whakamahinga whenua,Ngā whenua whakatupu kai me ngā whenua i whakarite hei whakatupu kai kei roto hoki ngā wāhi e taupokina ana me ngā whenua huawhenua),Ngā heketea,4017,2020
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Te whakamahinga whenua,Ngā whenua whakatupu kai me ngā whenua i whakarite hei whakatupu kai kei roto hoki ngā wāhi e taupokina ana me ngā whenua huawhenua),Ngā heketea,3898,2021
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Te whakamahinga whenua,Ngā whenua whakatupu kai me ngā whenua i whakarite hei whakatupu kai kei roto hoki ngā wāhi e taupokina ana me ngā whenua huawhenua),Ngā heketea,4220,2022
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Tapeke pīwhi,Tau,177361,2017
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Tapeke pīwhi,Tau,173289,2018
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Tapeke pīwhi,Tau,190930,2019
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Tapeke pīwhi,Tau,189860,2020
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Tapeke pīwhi,Tau,189658,2021
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Tapeke pīwhi,Tau,192068,2022
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Tapeke hipi,Tau,1191189,2017
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Tapeke hipi,Tau,1129085,2018
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Tapeke hipi,Tau,1137567,2019
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Tapeke hipi,Tau,1109229,2020
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Tapeke hipi,Tau,1151142,2021
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Tapeke hipi,Tau,1070539,2022
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Tapeke kau miraka,Tau,143384,2017
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Tapeke kau miraka,Tau,131856,2018
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Tapeke kau miraka,Tau,142176,2019
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Tapeke kau miraka,Tau,131942,2020
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Tapeke kau miraka,Tau,133738,2021
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Tapeke kau miraka,Tau,153364,2022
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Tapeke tia ,Tau,15408,2017
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Tapeke tia ,Tau,12583,2018
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Tapeke tia ,Tau,20485,2019
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Tapeke tia ,Tau,12916,2020
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Tapeke tia ,Tau,11710,2021
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Tapeke tia ,Tau,10561,2022
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Ngā poaka katoa,Tau,43,2017
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Ngā poaka katoa,Tau,131,2018
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Ngā poaka katoa,Tau,79,2019
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Ngā poaka katoa,Tau,28,2020
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Ngā poaka katoa,Tau,87,2021
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Ngā poaka katoa,Tau,4071,2022
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Ngā heihei pī mō te mahi hua heihei (ngā whakapaparanga),Tau,245,2017
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Ngā heihei pī mō te mahi hua heihei (ngā whakapaparanga),Tau,66432,2018
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Ngā heihei pī mō te mahi hua heihei (ngā whakapaparanga),Tau,351,2019
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Ngā heihei pī mō te mahi hua heihei (ngā whakapaparanga),Tau,221,2020
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Ngā heihei pī mō te mahi hua heihei (ngā whakapaparanga),Tau,2716,2021
Ripanga 17,Ngā tauanga ā-motu mō ngā pāmu he Māori te rangatira ,I te 30 Hune 2017-2022,Ngā tauanga o ngā kararehe pāmu me ngā heihei,Ngā heihei pī mō te mahi hua heihei (ngā whakapaparanga),Tau,154,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,01. Te Rohe o te Tai Tokerau,I raro iho i te 100 heketea,Tau,42,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,01. Te Rohe o te Tai Tokerau,100 ki 399 heketea,Tau,30,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,01. Te Rohe o te Tai Tokerau,400 ki 999 heketea,Tau,9,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,01. Te Rohe o te Tai Tokerau,"1,000 heketea neke atu hoki",Tau,6,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,01. Te Rohe o te Tai Tokerau,Tapeke,Tau,87,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,02. Te Rohe o Tāmakimakaurau,I raro iho i te 100 heketea,Tau,27,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,02. Te Rohe o Tāmakimakaurau,100 ki 399 heketea,Tau,3,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,02. Te Rohe o Tāmakimakaurau,400 ki 999 heketea,Tau,0,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,02. Te Rohe o Tāmakimakaurau,"1,000 heketea neke atu hoki",Tau,3,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,02. Te Rohe o Tāmakimakaurau,Tapeke,Tau,30,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,03. Te Rohe o Waikato,I raro iho i te 100 heketea,Tau,45,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,03. Te Rohe o Waikato,100 ki 399 heketea,Tau,48,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,03. Te Rohe o Waikato,400 ki 999 heketea,Tau,21,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,03. Te Rohe o Waikato,"1,000 heketea neke atu hoki",Tau,21,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,03. Te Rohe o Waikato,Tapeke,Tau,135,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,04. Te Rohe o Te Moana-a-Toi,I raro iho i te 100 heketea,Tau,120,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,04. Te Rohe o Te Moana-a-Toi,100 ki 399 heketea,Tau,42,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,04. Te Rohe o Te Moana-a-Toi,400 ki 999 heketea,Tau,9,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,04. Te Rohe o Te Moana-a-Toi,"1,000 heketea neke atu hoki",Tau,15,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,04. Te Rohe o Te Moana-a-Toi,Tapeke,Tau,183,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,05. Te Rohe o Tūranganui-a-Kiwa,I raro iho i te 100 heketea,Tau,18,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,05. Te Rohe o Tūranganui-a-Kiwa,100 ki 399 heketea,Tau,9,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,05. Te Rohe o Tūranganui-a-Kiwa,400 ki 999 heketea,Tau,15,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,05. Te Rohe o Tūranganui-a-Kiwa,"1,000 heketea neke atu hoki",Tau,27,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,05. Te Rohe o Tūranganui-a-Kiwa,Tapeke,Tau,69,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,06. Te Rohe o Te Matau-a-Māui,I raro iho i te 100 heketea,Tau,12,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,06. Te Rohe o Te Matau-a-Māui,100 ki 399 heketea,Tau,9,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,06. Te Rohe o Te Matau-a-Māui,400 ki 999 heketea,Tau,6,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,06. Te Rohe o Te Matau-a-Māui,"1,000 heketea neke atu hoki",Tau,21,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,06. Te Rohe o Te Matau-a-Māui,Tapeke,Tau,48,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,07. Te Rohe o Taranaki,I raro iho i te 100 heketea,Tau,18,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,07. Te Rohe o Taranaki,100 ki 399 heketea,Tau,18,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,07. Te Rohe o Taranaki,400 ki 999 heketea,Tau,3,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,07. Te Rohe o Taranaki,"1,000 heketea neke atu hoki",Tau,0,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,07. Te Rohe o Taranaki,Tapeke,Tau,39,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,08. Te Rohe o Manawatū-Whanganui,I raro iho i te 100 heketea,Tau,15,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,08. Te Rohe o Manawatū-Whanganui,100 ki 399 heketea,Tau,18,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,08. Te Rohe o Manawatū-Whanganui,400 ki 999 heketea,Tau,12,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,08. Te Rohe o Manawatū-Whanganui,"1,000 heketea neke atu hoki",Tau,24,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,08. Te Rohe o Manawatū-Whanganui,Tapeke,Tau,66,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,09. Te Rohe o Te Whanga-nui-a-Tara,I raro iho i te 100 heketea,Tau,6,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,09. Te Rohe o Te Whanga-nui-a-Tara,100 ki 399 heketea,Tau,3,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,09. Te Rohe o Te Whanga-nui-a-Tara,400 ki 999 heketea,Tau,3,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,09. Te Rohe o Te Whanga-nui-a-Tara,"1,000 heketea neke atu hoki",Tau,0,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,09. Te Rohe o Te Whanga-nui-a-Tara,Tapeke,Tau,9,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,12. Te Rohe o Te Tai Poutini,I raro iho i te 100 heketea,Tau,21,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,12. Te Rohe o Te Tai Poutini,100 ki 399 heketea,Tau,3,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,12. Te Rohe o Te Tai Poutini,400 ki 999 heketea,Tau,0,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,12. Te Rohe o Te Tai Poutini,"1,000 heketea neke atu hoki",Tau,3,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,12. Te Rohe o Te Tai Poutini,Tapeke,Tau,27,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,13. Te Rohe o Waitaha,I raro iho i te 100 heketea,Tau,18,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,13. Te Rohe o Waitaha,100 ki 399 heketea,Tau,12,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,13. Te Rohe o Waitaha,400 ki 999 heketea,Tau,0,2022
Ripanga 18,Ngā pāmu Māori mā te rahi katoa o te whenua me te kaunihera ā-rohe,I te 30 Hune 2022,13. Te Rohe o Waitaha,"1,000 heketea neke atu hoki",Tau,3,2022
